mode,embedding_name,embedding_label,embedding_family,embedding_source,algorithm,k,eps,min_samples,n_neighbors,assign_labels,n_init,max_iter,metric,evaluation_metric,linkage,n_docs,affinity,gamma,silhouette,davies_bouldin,ari,dunn,metrics_eligible,n_clusters,n_clustered_docs,n_noise,noise_ratio,coverage_ratio,cluster_size_min,cluster_size_max,cluster_size_mean,cluster_size_median,cluster_size_std,largest_cluster_ratio,largest_cluster_doc_ratio,tiny_cluster_count,tiny_cluster_doc_ratio,runtime_sec,selection_eligible,analysis_eligible
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,25,,0,0,discretize,0,0,,euclidean,,17980,rbf,1.0,0.061402199544847144,3.3625384576736304,0.2507787644128595,0.05286661102108383,1.0,25.0,17980.0,0.0,0.0,1.0,320.0,1068.0,719.2,734.0,178.1792356028053,0.05939933259176863,0.05939933259176863,0.0,0.0,35.896790742874146,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,30,,0,0,discretize,0,0,,euclidean,,17980,rbf,0.1,0.06100102926387736,3.228787472560789,0.2309618493880537,0.06258232632873621,1.0,30.0,17980.0,0.0,0.0,1.0,321.0,920.0,599.3333333333334,595.0,125.8542366743722,0.05116796440489433,0.05116796440489433,0.0,0.0,37.99119853973389,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,30,,0,30,discretize,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.06063801392151769,3.0926917331941124,0.21076471966961238,0.04740629899205529,1.0,30.0,17980.0,0.0,0.0,1.0,37.0,3360.0,599.3333333333334,436.5,646.7670025252955,0.18687430478309233,0.18687430478309233,0.0,0.0,341.4424612522125,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,30,,0,0,kmeans,0,0,,euclidean,,17980,rbf,0.1,0.06052821978483761,3.4174832233235715,0.20924406999340212,0.024858262939796857,1.0,30.0,17980.0,0.0,0.0,1.0,406.0,1202.0,599.3333333333334,548.5,179.45311984532958,0.06685205784204672,0.06685205784204672,0.0,0.0,40.77963733673096,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,25,,0,0,kmeans,0,0,,euclidean,,17980,rbf,1.0,0.058166530177999394,3.437419951302621,0.18379695047601197,0.050543246800753894,1.0,25.0,17980.0,0.0,0.0,1.0,199.0,2048.0,719.2,546.0,455.9328020662694,0.1139043381535039,0.1139043381535039,0.0,0.0,37.92463231086731,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,20,,0,0,discretize,0,0,,euclidean,,17980,rbf,1.0,0.057228872272424916,3.610263518096187,0.25717579702981896,0.07927322797423073,1.0,20.0,17980.0,0.0,0.0,1.0,358.0,1587.0,899.0,945.5,289.505958487904,0.08826473859844271,0.08826473859844271,0.0,0.0,34.17874360084534,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,25,,0,0,kmeans,0,0,,euclidean,,17980,rbf,0.1,0.05656121197119912,3.672573700654187,0.22547513072319925,0.06193473718500308,1.0,25.0,17980.0,0.0,0.0,1.0,459.0,1626.0,719.2,653.0,262.8316571495907,0.09043381535038932,0.09043381535038932,0.0,0.0,37.35069179534912,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,25,,0,0,discretize,0,0,,euclidean,,17980,rbf,0.1,0.056392507933787375,3.42273951330836,0.2428657130324043,0.0411511021983152,1.0,25.0,17980.0,0.0,0.0,1.0,539.0,1239.0,719.2,664.0,153.6739405364488,0.0689098998887653,0.0689098998887653,0.0,0.0,35.46207666397095,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,30,,0,20,discretize,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.05610235699444558,3.115829030798633,0.20556385409164896,0.07507655270489585,1.0,30.0,17980.0,0.0,0.0,1.0,35.0,3374.0,599.3333333333334,431.0,671.146895661118,0.18765294771968855,0.18765294771968855,0.0,0.0,356.4755480289459,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,20,,0,0,kmeans,0,0,,euclidean,,17980,rbf,1.0,0.05373982194272118,3.6300853443395162,0.19459608239985945,0.03774686603004992,1.0,20.0,17980.0,0.0,0.0,1.0,210.0,2538.0,899.0,716.0,571.9665199992041,0.14115684093437153,0.14115684093437153,0.0,0.0,36.436301946640015,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,25,,0,30,discretize,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.053471459297388675,3.182137565203286,0.19426098873156625,0.07507655270489585,1.0,25.0,17980.0,0.0,0.0,1.0,36.0,3930.0,719.2,482.0,824.9845574312285,0.2185761957730812,0.2185761957730812,0.0,0.0,341.10512113571167,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,20,,0,0,kmeans,0,0,,euclidean,,17980,rbf,0.1,0.05205079494861872,3.9570673656790456,0.22115311446638714,0.06491201408409739,1.0,20.0,17980.0,0.0,0.0,1.0,515.0,1992.0,899.0,836.0,358.0854646589275,0.11078976640711902,0.11078976640711902,0.0,0.0,36.203027963638306,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,25,,0,20,discretize,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.051849703000649956,3.1742071009570605,0.18499683667302846,0.07507655270489585,1.0,25.0,17980.0,0.0,0.0,1.0,35.0,4322.0,719.2,487.0,889.2858707974618,0.2403781979977753,0.2403781979977753,0.0,0.0,350.275999546051,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,20,,0,0,discretize,0,0,,euclidean,,17980,rbf,0.1,0.05131734317514885,3.6344084917353676,0.24896482908952958,0.03353335304989396,1.0,20.0,17980.0,0.0,0.0,1.0,641.0,1460.0,899.0,816.0,204.7061308314922,0.08120133481646273,0.08120133481646273,0.0,0.0,34.83411383628845,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,15,,0,0,kmeans,0,0,,euclidean,,17980,rbf,0.1,0.04778129861668896,4.055037192049413,0.23335838280239984,0.05170873275076978,1.0,15.0,17980.0,0.0,0.0,1.0,608.0,2095.0,1198.6666666666667,1121.0,367.37567814008713,0.11651835372636263,0.11651835372636263,0.0,0.0,33.598198890686035,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,20,,0,20,discretize,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.0469340944312216,3.2080235059739466,0.18343618433514855,0.0757942783397234,1.0,20.0,17980.0,0.0,0.0,1.0,36.0,5151.0,899.0,589.0,1163.8372738488831,0.2864849833147942,0.2864849833147942,0.0,0.0,349.5716977119446,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,15,,0,0,discretize,0,0,,euclidean,,17980,rbf,1.0,0.046778279784379276,3.9479104276416863,0.2605855318164805,0.00756991618831342,1.0,15.0,17980.0,0.0,0.0,1.0,784.0,1791.0,1198.6666666666667,1114.0,300.1667684619483,0.09961067853170189,0.09961067853170189,0.0,0.0,37.29594850540161,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,30,,0,30,kmeans,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.04669592660783537,2.698751141443206,0.09030704568147707,0.04740266876362042,1.0,30.0,17980.0,0.0,0.0,1.0,30.0,7290.0,599.3333333333334,329.5,1288.2890807406372,0.40545050055617354,0.40545050055617354,0.0,0.0,345.4889771938324,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,15,,0,0,discretize,0,0,,euclidean,,17980,rbf,0.1,0.04668425207590271,3.9395560154782108,0.25514380042241463,0.033522606290436394,1.0,15.0,17980.0,0.0,0.0,1.0,904.0,1694.0,1198.6666666666667,1180.0,240.8658455563087,0.09421579532814238,0.09421579532814238,0.0,0.0,31.608428955078125,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,15,,0,0,kmeans,0,0,,euclidean,,17980,rbf,1.0,0.04481626639439773,3.94145269632538,0.20117339632639214,0.03866122778117126,1.0,15.0,17980.0,0.0,0.0,1.0,506.0,2500.0,1198.6666666666667,986.0,634.9223224580749,0.13904338153503892,0.13904338153503892,0.0,0.0,35.60922861099243,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,30,,0,10,discretize,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.04408287874112937,3.127600837190558,0.19738636956925226,0.0,1.0,30.0,17980.0,0.0,0.0,1.0,25.0,3689.0,599.3333333333334,363.5,763.9414171838629,0.20517241379310344,0.20517241379310344,0.0,0.0,184.79192924499512,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,25,,0,30,kmeans,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.04405857876657957,2.8261446595912023,0.105320412411053,0.02540251900973613,1.0,25.0,17980.0,0.0,0.0,1.0,30.0,6824.0,719.2,378.0,1324.7759357717819,0.37953281423804225,0.37953281423804225,0.0,0.0,345.3561522960663,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,20,,0,30,discretize,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.04360064153233811,3.2041052406256183,0.16143357317764745,0.0692504728768139,1.0,20.0,17980.0,0.0,0.0,1.0,37.0,5663.0,899.0,523.0,1252.547683723059,0.3149610678531702,0.3149610678531702,0.0,0.0,357.5372064113617,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,10,,0,0,discretize,0,0,,euclidean,,17980,rbf,1.0,0.042756930518663964,4.390470702091246,0.23324065295931629,0.07386835261555966,1.0,10.0,17980.0,0.0,0.0,1.0,896.0,2630.0,1798.0,1704.5,467.60239520344635,0.14627363737486096,0.14627363737486096,0.0,0.0,29.461037635803223,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,15,,0,30,discretize,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.04182322786912393,3.2807473521104575,0.17574179530542813,0.14105122874221385,1.0,15.0,17980.0,0.0,0.0,1.0,38.0,5386.0,1198.6666666666667,506.0,1516.0859107876731,0.29955506117908787,0.29955506117908787,0.0,0.0,343.0259265899658,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,30,,0,20,kmeans,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.041655240465624445,2.733504504744304,0.11454028861536507,0.02037325708863909,1.0,30.0,17980.0,0.0,0.0,1.0,20.0,6196.0,599.3333333333334,329.5,1120.7684962659428,0.3446051167964405,0.3446051167964405,0.0,0.0,356.5290856361389,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,10,,0,0,kmeans,0,0,,euclidean,,17980,rbf,1.0,0.041480775911298104,4.453401049067409,0.17237718867701113,0.03910077841935681,1.0,10.0,17980.0,0.0,0.0,1.0,631.0,3674.0,1798.0,1544.5,884.2714515351041,0.20433815350389323,0.20433815350389323,0.0,0.0,30.8436439037323,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,15,,0,20,discretize,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.04099843550106157,3.2596026009529258,0.17516854557288689,0.10853672930757091,1.0,15.0,17980.0,0.0,0.0,1.0,36.0,5494.0,1198.6666666666667,510.0,1521.874443645803,0.30556173526140157,0.30556173526140157,0.0,0.0,346.45166301727295,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,10,,0,0,kmeans,0,0,,euclidean,,17980,rbf,0.1,0.04027594047887583,4.614147858948329,0.21638210710112352,0.05348798038624637,1.0,10.0,17980.0,0.0,0.0,1.0,1345.0,2278.0,1798.0,1772.0,317.8965240451679,0.12669632925472749,0.12669632925472749,0.0,0.0,31.05196976661682,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,10,,0,0,discretize,0,0,,euclidean,,17980,rbf,0.1,0.03967694719332195,4.442651168877736,0.24126247851850363,0.05170873275076978,1.0,10.0,17980.0,0.0,0.0,1.0,1432.0,2247.0,1798.0,1731.0,259.18410445087096,0.12497219132369299,0.12497219132369299,0.0,0.0,32.957046031951904,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,20,,0,20,kmeans,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.03909661329248646,2.7915447707142866,0.10147667029510611,0.09413252239638824,1.0,20.0,17980.0,0.0,0.0,1.0,27.0,7916.0,899.0,415.0,1701.0485001903974,0.4402669632925473,0.4402669632925473,0.0,0.0,351.97401309013367,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,15,,0,30,kmeans,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.03783166571293248,2.845975633290471,0.10638258451848964,0.051219082557475135,1.0,15.0,17980.0,0.0,0.0,1.0,30.0,8181.0,1198.6666666666667,378.0,2036.3914380317183,0.4550055617352614,0.4550055617352614,0.0,0.0,337.8429298400879,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,25,,0,10,discretize,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.03693797528785492,3.180397534386927,0.17870640189752665,0.0757942783397234,1.0,25.0,17980.0,0.0,0.0,1.0,28.0,5049.0,719.2,427.0,1041.7107468006654,0.28081201334816464,0.28081201334816464,0.0,0.0,181.16887640953064,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,20,,0,30,kmeans,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.03623825681865576,2.782211744708133,0.09078352768792286,0.02037325708863909,1.0,20.0,17980.0,0.0,0.0,1.0,30.0,8290.0,899.0,361.5,1780.8505832887834,0.4610678531701891,0.4610678531701891,0.0,0.0,344.32666087150574,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,25,,0,20,kmeans,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.034968769481312896,2.7446286018561965,0.10704021191285809,0.0,1.0,25.0,17980.0,0.0,0.0,1.0,20.0,6947.0,719.2,345.0,1369.5522479993233,0.3863737486095662,0.3863737486095662,0.0,0.0,352.3821861743927,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,15,,0,20,kmeans,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.03319247163354505,2.7612622983961317,0.06633815392670274,0.14104042747334788,1.0,15.0,17980.0,0.0,0.0,1.0,27.0,10415.0,1198.6666666666667,382.0,2519.367610245785,0.5792547274749722,0.5792547274749722,0.0,0.0,348.9532070159912,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,20,,0,10,discretize,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.031175746554588303,3.130710384279343,0.17674910872851085,0.0757942783397234,1.0,20.0,17980.0,0.0,0.0,1.0,31.0,5533.0,899.0,351.5,1318.8084773764535,0.3077308120133482,0.3077308120133482,0.0,0.0,180.28311896324158,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,10,,0,30,kmeans,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.031154775401399357,2.929047494784676,0.09059591530692751,0.07978878459505134,1.0,10.0,17980.0,0.0,0.0,1.0,30.0,8832.0,1798.0,279.5,2829.6916439781917,0.49121245828698556,0.49121245828698556,0.0,0.0,335.71746921539307,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,10,,0,30,discretize,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.03109584570879011,3.2008630041999604,0.11144172556917831,0.025298867329818814,1.0,10.0,17980.0,0.0,0.0,1.0,37.0,7481.0,1798.0,367.0,2577.215939730313,0.4160734149054505,0.4160734149054505,0.0,0.0,337.21430373191833,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,30,,0,10,kmeans,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.030752156086414854,2.6353785923585713,0.11330359722176583,0.12347303057826385,1.0,30.0,17980.0,0.0,0.0,1.0,13.0,6497.0,599.3333333333334,254.5,1190.2591687900954,0.3613459399332592,0.3613459399332592,0.0,0.0,197.83995938301086,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,15,,0,10,discretize,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.028204989318553635,3.1793551712251027,0.15925147608317566,8.983101512669362e-09,1.0,15.0,17980.0,0.0,0.0,1.0,35.0,6061.0,1198.6666666666667,272.0,1688.3269693858342,0.3370967741935484,0.3370967741935484,0.0,0.0,172.81740641593933,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,15,,0,10,kmeans,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.02240272840538804,2.73233462376288,0.10667925185195751,0.13615841334757153,1.0,15.0,17980.0,0.0,0.0,1.0,13.0,8275.0,1198.6666666666667,187.0,2094.4722697827465,0.46023359288097887,0.46023359288097887,0.0,0.0,176.26384115219116,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,25,,0,10,kmeans,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.021940808107304303,2.5565080947718806,0.09302053924274148,0.11183799479790463,1.0,25.0,17980.0,0.0,0.0,1.0,13.0,8215.0,719.2,156.0,1612.01962767207,0.45689655172413796,0.45689655172413796,0.0,0.0,183.887305021286,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,10,,0,20,discretize,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.021264206480079758,2.993767196982353,0.08862341613524477,0.15977550436595447,1.0,10.0,17980.0,0.0,0.0,1.0,36.0,8506.0,1798.0,201.0,2982.5250711435774,0.47308120133481646,0.47308120133481646,0.0,0.0,338.885107755661,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,10,,0,20,kmeans,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.020905664078005967,2.6629800384031412,0.07960539601782182,0.0,1.0,10.0,17980.0,0.0,0.0,1.0,27.0,9049.0,1798.0,149.0,3105.8840287428634,0.5032814238042269,0.5032814238042269,0.0,0.0,347.68355202674866,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,20,,0,10,kmeans,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.020653727452350293,2.619038046685451,0.10684233496769725,0.004033202476656896,1.0,20.0,17980.0,0.0,0.0,1.0,13.0,7920.0,899.0,264.0,1751.0581657957568,0.44048943270300334,0.44048943270300334,0.0,0.0,181.70435190200806,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,10,,0,10,discretize,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.012030984349082317,3.0087942355811315,0.0821199920803528,0.1613029449738324,1.0,10.0,17980.0,0.0,0.0,1.0,36.0,8584.0,1798.0,98.0,3073.3840306736806,0.4774193548387097,0.4774193548387097,0.0,0.0,171.08262038230896,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,10,,0,10,kmeans,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.01141265064445769,2.568295239374561,0.07688114346571558,0.15977550436595447,1.0,10.0,17980.0,0.0,0.0,1.0,13.0,8959.0,1798.0,85.5,3175.2414396388817,0.4982758620689655,0.4982758620689655,0.0,0.0,173.58321285247803,True,True
full,tfidf_baseline,Baseline,static_tfidf_svd,sklearn_pipeline,spectral,15,,0,0,kmeans,0,0,,euclidean,,17980,rbf,10.0,-0.04054614003362854,1.990643416156199,0.062177734508106694,0.2656650116029129,1.0,15.0,17980.0,0.0,0.0,1.0,2.0,10822.0,1198.6666666666667,19.0,2922.189445528054,0.6018909899888766,0.6018909899888766,5.0,0.0008898776418242492,98.1556875705719,True,True
full,tfidf_var_max_features_15000,Variation: max_features_15000,static_tfidf_svd,sklearn_pipeline,spectral,30,,0,0,discretize,0,0,,euclidean,,17980,rbf,1.0,0.06625138110817608,3.219138892807582,0.23763477119497284,0.08139202755948001,1.0,30.0,17980.0,0.0,0.0,1.0,293.0,871.0,599.3333333333334,584.0,138.84459738218922,0.04844271412680756,0.04844271412680756,0.0,0.0,38.20365571975708,True,True
full,tfidf_var_max_features_15000,Variation: max_features_15000,static_tfidf_svd,sklearn_pipeline,spectral,30,,0,0,kmeans,0,0,,euclidean,,17980,rbf,1.0,0.0643967148882674,3.421811316906745,0.17548876696795362,0.02523990376482702,1.0,30.0,17980.0,0.0,0.0,1.0,75.0,2310.0,599.3333333333334,498.0,377.9307108746552,0.12847608453837597,0.12847608453837597,0.0,0.0,47.4081015586853,True,True
full,tfidf_var_max_features_15000,Variation: max_features_15000,static_tfidf_svd,sklearn_pipeline,spectral,25,,0,0,discretize,0,0,,euclidean,,17980,rbf,1.0,0.0636033581979407,3.325373600809487,0.2502271061388189,0.05226065426624215,1.0,25.0,17980.0,0.0,0.0,1.0,313.0,1147.0,719.2,654.0,211.53042334378287,0.06379310344827586,0.06379310344827586,0.0,0.0,35.508174657821655,True,True
full,tfidf_var_max_features_15000,Variation: max_features_15000,static_tfidf_svd,sklearn_pipeline,spectral,30,,0,30,discretize,0,0,,euclidean,,17980,nearest_neighbors,1.0,0.061898425510963286,3.1008110466376553,0.22399961436185012,0.0798622683106697,1.0,30.0,17980.0,0.0,0.0,1.0,35.0,3083.0,599.3333333333334,447.5,619.8250470002716,0.17146829810901001,0.17146829810901001,0.0,0.0,412.62592339515686,True,True
full,tfidf_var_max_features_15000,Variation: max_features_15000,static_tfidf_svd,sklearn_pipeline,spectral,30,,0,0,kmeans,0,0,,euclidean,,17980,rbf,0.1,0.06130168810209418,3.4245306286991055,0.21553488958412848,0.04741633626872255,1.0,30.0,17980.0,0.0,0.0,1.0,390.0,1212.0,599.3333333333334,535.0,177.21575049137766,0.06740823136818687,0.06740823136818687,0.0,0.0,40.78746771812439,True,True
full,tfidf_var_max_features_15000,Variation: max_features_15000,static_tfidf_svd,sklearn_pipeline,spectral,30,,0,0,discretize,0,0,,euclidean,,17980,rbf,0.1,0.060044519886319536,3.2430320440116036,0.2327579037146212,0.0650253495976975,1.0,30.0,17980.0,0.0,0.0,1.0,390.0,942.0,599.3333333333334,587.5,125.71776149596188,0.05239154616240267,0.05239154616240267,0.0,0.0,44.9867217540741,True,True
full,tfidf_var_max_features_15000,Variation: max_features_15000,static_tfidf_svd,sklearn_pipeline,spectral,25,,0,0,kmeans,0,0,,euclidean,,17980,rbf,1.0,0.05927857893667328,3.4623382570547347,0.18805166883911573,0.05226065426624215,1.0,25.0,17980.0,0.0,0.0,1.0,206.0,2202.0,719.2,554.0,445.1507609787947,0.12246941045606229,0.12246941045606229,0.0,0.0,44.8799147605896,True,True
full,tfidf_var_max_features_15000,Variation: max_features_15000,static_tfidf_svd,sklearn_pipeline,spectral,20,,0,0,discretize,0,0,,euclidean,,17980,rbf,1.0,0.05853924056396341,3.5981974117527216,0.2689955851282041,0.059703922420066155,1.0,20.0,17980.0,0.0,0.0,1.0,352.0,1613.0,899.0,895.0,301.03704091025077,0.08971078976640712,0.08971078976640712,0.0,0.0,34.559183835983276,True,True
